dataset_id,year,publisher,group_title,frequency_of_update,data_format,language,resource_count
9571,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9572,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9573,2014,国土交通省,運輸・観光,0,CSV,日本語,58
9574,2014,国土交通省,行財政,1,HTML,日本語,1
9574,2014,国土交通省,行財政,1,PDF,日本語,25
9574,2014,国土交通省,行財政,1,未設定,日本語,1
9575,2014,国土交通省,国土・気象,0,HTML,日本語,1
9576,2014,国土交通省,国土・気象,0,HTML,英語,1
9577,2014,国土交通省,国土・気象,0,HTML,複数言語,1
9578,2014,国土交通省,国土・気象,0,HTML,複数言語,1
9579,2014,国土交通省,国土・気象,0,HTML,日本語,1
9580,2014,国土交通省,国土・気象,0,HTML,日本語,1
9581,2014,国土交通省,国土・気象,0,HTML,日本語,1
9582,2014,国土交通省,国土・気象,0,HTML,日本語,1
9583,2014,国土交通省,国土・気象,0,HTML,日本語,1
9584,2014,国土交通省,国土・気象,0,HTML,日本語,1
9585,2014,国土交通省,国土・気象,0,HTML,日本語,1
9586,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9587,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9588,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9589,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9590,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9591,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9592,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9593,2014,国土交通省,国土・気象,0,HTML,日本語,1
9594,2014,国土交通省,国土・気象,0,HTML,日本語,1
9595,2014,国土交通省,国土・気象,0,HTML,日本語,1
9596,2014,国土交通省,国土・気象,0,HTML,日本語,1
9597,2014,国土交通省,国土・気象,0,HTML,日本語,1
9598,2014,国土交通省,国土・気象,0,HTML,日本語,1
9599,2014,国土交通省,国土・気象,0,HTML,日本語,1
9600,2014,国土交通省,運輸・観光,4,XLS,日本語,1
9600,2014,国土交通省,運輸・観光,4,PDF,日本語,2
9601,2014,国土交通省,運輸・観光,1,PDF,日本語,1
9601,2014,国土交通省,運輸・観光,1,XLS,日本語,1
9602,2014,国土交通省,運輸・観光,4,XLS,日本語,3
9603,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9603,2014,国土交通省,住宅・土地・建設,12,XLSX,日本語,1
9604,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9604,2014,国土交通省,住宅・土地・建設,12,XLSX,日本語,1
9605,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9605,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9606,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9606,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9607,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9607,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9608,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9608,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9609,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9609,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9610,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9610,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9611,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9611,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9612,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9612,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9613,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9613,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9614,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9614,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9615,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,1
9615,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9616,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9616,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9617,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9617,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9618,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9618,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9619,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9619,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9620,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9620,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9621,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9621,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9622,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9622,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9623,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9623,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9624,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9624,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9625,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9625,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9626,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9626,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9627,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9627,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9628,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9628,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9629,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9629,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,2
9630,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9630,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,4
9631,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9631,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,2
9632,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,7
9632,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,3
9633,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9633,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,7
9634,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,7
9634,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9635,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9635,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9636,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9636,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9637,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9637,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9638,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9638,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9639,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9639,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9640,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9640,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9641,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9641,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9642,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9642,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9643,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9643,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9644,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9644,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9645,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9645,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9646,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9646,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9647,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9647,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,5
9648,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9648,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9649,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9649,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,6
9650,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9650,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9651,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,3
9651,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,28
9652,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9652,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,28
9653,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9653,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,28
9654,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9654,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9655,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9655,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9656,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9656,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9657,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9657,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9658,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9658,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9659,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9659,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9660,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9660,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9661,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9661,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9662,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9662,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9663,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9663,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9664,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9664,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9665,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9665,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9666,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9666,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9667,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9667,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9668,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9668,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,6
9669,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9669,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9670,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,17
9670,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,3
9671,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9671,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,17
9672,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,17
9672,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9673,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9673,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9674,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9674,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9675,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9675,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9676,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9676,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9677,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9677,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9678,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9678,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9679,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9679,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9680,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9680,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9681,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9681,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9682,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9682,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9683,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9683,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9684,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9684,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9685,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,6
9685,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9686,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,4
9686,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9687,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,4
9687,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9688,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,4
9688,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9689,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,4
9689,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9690,2014,国土交通省,住宅・土地・建設,1,HTML,日本語,1
9690,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9690,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,4
9691,2014,国土交通省,住宅・土地・建設,1,HTML,日本語,4
9691,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9691,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,4
9692,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9692,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9693,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9693,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9694,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9694,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9695,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9695,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9696,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9696,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9697,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9697,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9698,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9698,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9699,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9699,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9700,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9700,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9701,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9701,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9702,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9702,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9703,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9703,2014,国土交通省,住宅・土地・建設,12,HTML,日本語,1
9703,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9704,2014,国土交通省,住宅・土地・建設,12,HTML,日本語,1
9704,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9704,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9705,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9705,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9706,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,1
9706,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,22
9706,2014,国土交通省,住宅・土地・建設,12,HTML,日本語,1
9707,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9707,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,25
9708,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9708,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,25
9709,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9709,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,25
9710,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,25
9710,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9711,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,25
9711,2014,国土交通省,住宅・土地・建設,1,HTML,日本語,1
9711,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9712,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9712,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,25
9713,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9714,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9715,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9715,2014,国土交通省,住宅・土地・建設,12,HTML,日本語,1
9716,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9717,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9718,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9719,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9719,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9720,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9720,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9721,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9721,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9722,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9722,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9723,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9723,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9724,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9724,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9725,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9725,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9726,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9726,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9727,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9727,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9728,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9728,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9729,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9729,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9730,2014,国土交通省,住宅・土地・建設,12,HTML,日本語,1
9730,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9730,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9731,2014,国土交通省,住宅・土地・建設,12,HTML,日本語,1
9731,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9731,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9732,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9732,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9733,2014,国土交通省,住宅・土地・建設,12,HTML,日本語,1
9733,2014,国土交通省,住宅・土地・建設,12,PDF,日本語,2
9733,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,28
9734,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,29
9734,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9735,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9735,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,29
9736,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,29
9736,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9737,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,29
9737,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9738,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9738,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,29
9739,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9739,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,29
9739,2014,国土交通省,住宅・土地・建設,1,HTML,日本語,1
9740,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9741,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9742,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9743,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9744,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9745,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,3
9746,2014,国土交通省,住宅・土地・建設,2,XLS,日本語,1
9746,2014,国土交通省,住宅・土地・建設,2,PDF,日本語,1
9747,2014,国土交通省,住宅・土地・建設,2,XLS,日本語,1
9747,2014,国土交通省,住宅・土地・建設,2,PDF,日本語,1
9748,2014,国土交通省,住宅・土地・建設,2,XLS,日本語,1
9748,2014,国土交通省,住宅・土地・建設,2,PDF,日本語,1
9749,2014,国土交通省,住宅・土地・建設,2,XLS,日本語,1
9749,2014,国土交通省,住宅・土地・建設,2,PDF,日本語,1
9750,2014,国土交通省,住宅・土地・建設,2,XLS,日本語,1
9750,2014,国土交通省,住宅・土地・建設,2,PDF,日本語,1
9751,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9752,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9753,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9754,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9755,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9756,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9757,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9758,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9759,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9760,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9761,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9762,2014,国土交通省,住宅・土地・建設,12,XLS,日本語,3
9763,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,5
9763,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9764,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9765,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,2
9766,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9767,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9768,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9769,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,6
9769,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9770,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9770,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,6
9771,2014,国土交通省,住宅・土地・建設,1,XLS,日本語,6
9771,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9772,2014,国土交通省,住宅・土地・建設,1,PDF,日本語,1
9773,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,3
9774,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,6
9775,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,3
9776,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,6
9777,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,1
9778,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,2
9779,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9780,2014,国土交通省,住宅・土地・建設,0,PDF,日本語,2
9780,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,3
9781,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,5
9782,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,2
9783,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,8
9784,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,3
9785,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,1
9785,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,4
9786,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,2
9786,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,5
9787,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,8
9788,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,11
9789,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,3
9790,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,2
9791,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,4
9792,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,6
9793,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9794,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,4
9795,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9796,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,1
9796,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9797,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,4
9798,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,7
9799,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,3
9799,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,1
9800,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9800,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,1
9801,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9802,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,3
9803,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,3
9804,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,5
9805,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,3
9806,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,7
9807,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,4
9807,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,8
9808,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,7
9809,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,6
9810,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,5
9811,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,4
9811,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,1
9812,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9813,2014,国土交通省,住宅・土地・建設,0,XLSX,日本語,1
9813,2014,国土交通省,住宅・土地・建設,0,XLS,日本語,1
9814,2014,国土交通省,国土・気象,1,epub,日本語,1
9814,2014,国土交通省,国土・気象,1,HTML,日本語,4
9814,2014,国土交通省,国土・気象,1,PDF,日本語,15
9815,2014,国土交通省,運輸・観光,1,HTML,日本語,1
9816,2014,国土交通省,運輸・観光,1,HTML,日本語,1
9816,2014,国土交通省,運輸・観光,1,XLS,日本語,3
9817,2014,国土交通省,運輸・観光,1,XLS,日本語,3
9817,2014,国土交通省,運輸・観光,1,HTML,日本語,1
